character_id,ability,synergy_tag,synergy_type,ability_text
Electro,basic,Sinister Six,enemy,Electro uses her rage and voltage to unleash massive damage on the Sinister Six's most vulnerable enemies.
Electro,special,Superior Six,enemy,"Electroshock  Attack primary target for 250% damage.

In WAR, if this character has 2 or more SUPERIOR SIX allies, reduce Speed Bar for the primary target by 20%.

Fill Speed Bar by 20%. Level Required: 65  t4 confidence 24.2%"
Electro,ultimate,Superior Six,self,"Live Wire  Attack primary target for 300% damage.
Bonus Attack primary target for 150% Piercing per positive effect on the target.

In WAR, clear 1 Charged from primary target per positive effect on the target.

Gain +1 Charged. If this character has 2 or more SUPERIOR SIX allies, gain an additional 2 Charged. Level Required: 68  t4 confidence 19.1%"
Elektra,special,Defender,enemy,"Assist/Counter Info Attack primary target for 168% damage + 17% Piercing damage + apply Bleed.If this character has 3 or more SHADOWLOAND allies, or the garget is a DEFENDER, apply 2 Bleed.When forced to attack an ally, this character deals 25% damage to SHADOWLAND characters."
Elektra,special,Shadowland,enemy,"Assist/Counter Info Attack primary target for 168% damage + 17% Piercing damage + apply Bleed.If this character has 3 or more SHADOWLOAND allies, or the garget is a DEFENDER, apply 2 Bleed.When forced to attack an ally, this character deals 25% damage to SHADOWLAND characters."
Elektra,ultimate,Shadowland,enemy,"Sneak Attack  Attack primary target for 250% damage + apply 2 Bleed

Gain +1,000% Extra Focus for this attack.
When forced to attack an ally, this character deals less damage to SHADOWLAND characters. Level Required: 65  t4 confidence 37.0%"
ElsaBloodstone,basic,Supernatural,ally,Elsa Bloodstone is a monster-hunting aristocrat who powers up a Supernatural team.
EmmaFrost,basic,Hellfire,ally,"The Hellfire Club's White Queen, Emma Frost dominates foes by bolstering her Mutant Villain allies."
EmmaFrost,basic,Mutant,ally,"The Hellfire Club's White Queen, Emma Frost dominates foes by bolstering her Mutant Villain allies."
EmmaFrost,basic,Villain,ally,"The Hellfire Club's White Queen, Emma Frost dominates foes by bolstering her Mutant Villain allies."
EmmaFrost,ultimate,Mutant,enemy,"Diamond Form  If Charged, clear Charged.

Barrier self for 20% of this character's Max Health.
Clear all negative effects from self and all allies. Apply Immunity to self and all MUTANT VILLAIN allies
Apply Slow to all enemies.

Gain Charged. Level Required: 68  t4 confidence 47.1%"
EmmaFrost,ultimate,Villain,enemy,"Diamond Form  If Charged, clear Charged.

Barrier self for 20% of this character's Max Health.
Clear all negative effects from self and all allies. Apply Immunity to self and all MUTANT VILLAIN allies
Apply Slow to all enemies.

Gain Charged. Level Required: 68  t4 confidence 47.1%"
EmmaFrostXMen,basic,Mutant,enemy,"After surviving a terrible attack on the Mutant nation of Genosha, the former White Queen Emma Frost joined forces with her former enemies the X-Men to protect and mentor future Children of the Atom."
EmmaFrostXMen,basic,X-Men,enemy,"After surviving a terrible attack on the Mutant nation of Genosha, the former White Queen Emma Frost joined forces with her former enemies the X-Men to protect and mentor future Children of the Atom."
EmmaFrostXMen,passive,Astral,ally,"Psychic Wrath  Clear Barrier on all enemies.
Attack primary target and adjacent targets for 350% damage + 10% of target's Max Health + clear 3 positive effects.

If this character does not have Trauma, copy and clear all negative effects, except Stun, from all ASTRAL and X-MEN allies to self.
Copy and clear all negative effects from self to primary target.

Mind Control all enemies adjacent to the primary target to attack the primary target. The controlled characters gain +50% Damage for this attack.

Barrier self and all allies for 30% of this character's Max Health.

Apply Immunity to self and all ASTRAL and X-MEN allies.

Fill Speed Bar for self and all ASTRAL and X-MEN allies by 20%.
In BATTLEWORLD, fill Speed Bar for self and all ASTRAL and X-MEN allies by an additional 20%. Level Required: 70  t4 confidence 61.8%"
EmmaFrostXMen,passive,X-Men,ally,"Psychic Wrath  Clear Barrier on all enemies.
Attack primary target and adjacent targets for 350% damage + 10% of target's Max Health + clear 3 positive effects.

If this character does not have Trauma, copy and clear all negative effects, except Stun, from all ASTRAL and X-MEN allies to self.
Copy and clear all negative effects from self to primary target.

Mind Control all enemies adjacent to the primary target to attack the primary target. The controlled characters gain +50% Damage for this attack.

Barrier self and all allies for 30% of this character's Max Health.

Apply Immunity to self and all ASTRAL and X-MEN allies.

Fill Speed Bar for self and all ASTRAL and X-MEN allies by 20%.
In BATTLEWORLD, fill Speed Bar for self and all ASTRAL and X-MEN allies by an additional 20%. Level Required: 70  t4 confidence 61.8%"
EmmaFrostXMen,special,Astral,enemy,"Gleaming Strike  Attack the primary target for 270% damage + 2 Bleed.

Apply Regeneration for 2 turns + an additional Regeneration for 1 turn to the most injured ally or self and Barrier that character for 10% of this character's Max Health.

When forced to attack an ally, this character deals less damage to ASTRAL characters. Level Required: 65  t4 confidence 60.9%"
EmmaFrostXMen,ultimate,Astral,ally,"Dazzling Domination  Clear all Barrier on all enemies.
Attack primary target for 250% damage + flip all positive effects into negative effects + apply Ability Block for 1 turn and Defense Down for 2 turns.

Mind Control the enemy with the highest Damage to attack the primary target. The controlled character gains +50% Damage for this attack.
Apply Offense Down to the controlled character.

Apply Defense Up for 2 turns to self and all allies.

In BATTLEWORLD, fill Speed Bar for self and all ASTRAL and X-MEN allies by 40%.
In BATTLEWORLD and WAR, Barrier self and all ASTRAL and X-MEN allies for 20% of this character's Max Health.

This attack is Unavoidable. Level Required: 78  t4 confidence 64.9%"
EmmaFrostXMen,ultimate,X-Men,ally,"Dazzling Domination  Clear all Barrier on all enemies.
Attack primary target for 250% damage + flip all positive effects into negative effects + apply Ability Block for 1 turn and Defense Down for 2 turns.

Mind Control the enemy with the highest Damage to attack the primary target. The controlled character gains +50% Damage for this attack.
Apply Offense Down to the controlled character.

Apply Defense Up for 2 turns to self and all allies.

In BATTLEWORLD, fill Speed Bar for self and all ASTRAL and X-MEN allies by 40%.
In BATTLEWORLD and WAR, Barrier self and all ASTRAL and X-MEN allies for 20% of this character's Max Health.

This attack is Unavoidable. Level Required: 78  t4 confidence 64.9%"
Falcon,ultimate,Avenger,ally,"Redwing  Fill Speed Bar for self and all allies by 30% + 10% for each enemy that has any positive effects.
In RAIDS, if this character has 4 or more UNCANNY AVENGER allies or on WAR OFFENSE, if this character has 4 or more MIGHTY AVENGER allies, fill Speed Bar for self and all MIGHTY AVENGER and UNCANNY AVENGER allies by an additional 20%.

Clear Stealth from all enemies.

This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 41.2%"
Falcon,ultimate,Mighty Avenger,ally,"Redwing  Fill Speed Bar for self and all allies by 30% + 10% for each enemy that has any positive effects.
In RAIDS, if this character has 4 or more UNCANNY AVENGER allies or on WAR OFFENSE, if this character has 4 or more MIGHTY AVENGER allies, fill Speed Bar for self and all MIGHTY AVENGER and UNCANNY AVENGER allies by an additional 20%.

Clear Stealth from all enemies.

This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 41.2%"
Falcon,ultimate,Uncanny,ally,"Redwing  Fill Speed Bar for self and all allies by 30% + 10% for each enemy that has any positive effects.
In RAIDS, if this character has 4 or more UNCANNY AVENGER allies or on WAR OFFENSE, if this character has 4 or more MIGHTY AVENGER allies, fill Speed Bar for self and all MIGHTY AVENGER and UNCANNY AVENGER allies by an additional 20%.

Clear Stealth from all enemies.

This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 41.2%"
Falcon,ultimate,Uncanny Avenger,ally,"Redwing  Fill Speed Bar for self and all allies by 30% + 10% for each enemy that has any positive effects.
In RAIDS, if this character has 4 or more UNCANNY AVENGER allies or on WAR OFFENSE, if this character has 4 or more MIGHTY AVENGER allies, fill Speed Bar for self and all MIGHTY AVENGER and UNCANNY AVENGER allies by an additional 20%.

Clear Stealth from all enemies.

This attack is Unavoidable and cannot be blocked. Level Required: 68  t4 confidence 41.2%"
FalconJoaquin,basic,Skill,ally,"Lieutenant Joaquin Torres impressed Sam Wilson by helping him on a key mission, showing his ingenuity, bravery and technical skill. After Wilson adopted the mantle of Captain America, Joaquin donned the Falcon EXO-7 suit, becoming Cap's closest ally."
FalconJoaquin,passive,Liberty,enemy,"Raptor Strikes  Heal self and all LIBERTY allies for 25% of this character's Max Health.

In WAR, generate 2 Ability Energy for self and all LIBERTY allies.

Attack primary and adjacent targets for 190% damage + apply +1 Vulnerable, up to a maximum of 5 + reduce Speed Bar by 25%. Level Required: 70  t4 confidence 44.5%"
FalconJoaquin,special,Liberty,enemy,Redwing Assault  Attack primary target for 250% damage + apply Speed Up to self and all LIBERTY allies. Level Required: 65  t4 confidence 33.7%
FalconJoaquin,ultimate,Liberty,enemy,"Brave Bird, Dive Bomb  Flip all negative effects to positive effects on self and all LIBERTY allies.

Attack primary and adjacent targets for 350% damage.

Heal self and all LIBERTY allies for 15% of this character's Max Health.

In WAR:
> Reduce Speed Bar by 50% on the primary target. 
> Apply Safeguard for 2 turns to self and all LIBERTY allies.

This attack is Unavoidable. Level Required: 68  t4 confidence 44.1%"
Fantomex,basic,Mutant,ally,"An artificially engineered mutant with three brains and a removable nervous system named E.V.A., Fantomex rains bullets down on his enemies. Lots of bullets."
Fantomex,passive,Unlimited,ally,"E.V.A. Assist  Gain Taunt for 2 turns.

Attack the primary target for 400% damage + apply Offense Down for 2 turns and Taunt for 1 turn.
If the primary target has Taunt, attack the enemy with the highest Damage instead.

Apply Defense Up for 2 turns to self and all UNLIMITED X-MEN allies. Level Required: 68  t4 confidence 50.3%"
Fantomex,passive,Unlimited X-Men,ally,"E.V.A. Assist  Gain Taunt for 2 turns.

Attack the primary target for 400% damage + apply Offense Down for 2 turns and Taunt for 1 turn.
If the primary target has Taunt, attack the enemy with the highest Damage instead.

Apply Defense Up for 2 turns to self and all UNLIMITED X-MEN allies. Level Required: 68  t4 confidence 50.3%"
Fantomex,passive,X-Men,ally,"E.V.A. Assist  Gain Taunt for 2 turns.

Attack the primary target for 400% damage + apply Offense Down for 2 turns and Taunt for 1 turn.
If the primary target has Taunt, attack the enemy with the highest Damage instead.

Apply Defense Up for 2 turns to self and all UNLIMITED X-MEN allies. Level Required: 68  t4 confidence 50.3%"
Fantomex,special,X-Men,enemy,"Assist/Counter Info Attack primary target for 247% Piercing damage.On Crit, apply +1 Defense Down, up to a maximum of 5.When forced to attack an ally, this characters deals 25% Piercing damage to X-MEN characters."
Fantomex,ultimate,X-Men,enemy,"Dual Shot  Attack primary target for 110% Piercing.
On Crit, apply +1 Defense Down, up to a maximum of 5 .

Repeat this attack 2 times.

When forced to attack an ally, this character deals less damage to X-MEN characters. Level Required: 65  t4 confidence 44.5%"
Firestar,basic,Mutant,ally,"A mutant with Amazing Friends, Firestar generates scorching heat and flames using microwaves to pierce enemy defenses."
Firestar,special,New Warrior,ally,"Assist/Counter Info Attack primary target for 180% Piercing + apply 2 Bleed.Apply Offense Up to a random NEW WARRIOR, Spider-Man, or Iceman ally that does not have Offense Up.On Crit, gain +1 Charged, up to a maximum of 5.This attack has +25% Extra Crit Chance."
Firestar,ultimate,New Warrior,ally,"Scorching Ray  Attack primary target for 240% Piercing + apply 2 Bleed.

Apply Offense Up to a random NEW WARRIOR, Spider-Man, or Iceman ally that does not have Offense Up.

On Crit, gain +1 Charged, up to a maximum of 5.

This attack has +25% Extra Crit Chance. Level Required: 65  t4 confidence 24.2%"
Forge,basic,Mutant,ally,Forge uses his Mutant gift to make the impossible real and create amazing inventions that boost the power of his X-Men allies.
